Bcmb,H0_eff,B_bao,B_tdl,chi2_shoes,chi2_tdl,chi2_bao,chi2_total
0.0019609804902451225,67.53242977725205,0.00011765882941470734,7.84392196098049e-05,28.044868489737418,10.285801906713877,0.0005537440055695681,38.33122414045687
0.002031015507753877,67.5371690376653,0.0001218609304652326,8.124062031015508e-05,27.99662407547113,10.269595482463503,0.0005940034549540901,38.26681356138959
0.0021010505252626313,67.54190896330459,0.00012606303151575787,8.404202101050526e-05,27.948414430279623,10.253399563669328,0.0006356755165977185,38.20244966946555
0.0021710855427713857,67.54664955431001,0.00013026513256628313,8.684342171085543e-05,27.900239570231605,10.237214155234554,0.0006787601905004526,38.13813248565666
0.00224112056028014,67.55139081082166,0.0001344672336168084,8.964482241120561e-05,27.85209951140255,10.221039262064702,0.0007232574766622929,38.073862030943914
0.0023111555777888945,67.55613273297968,0.00013866933466733365,9.244622311155578e-05,27.803994269875194,10.204874889067199,0.0007691673750832393,38.00963832631747
0.002381190595297649,67.56087532092427,0.00014287143571785894,9.524762381190596e-05,27.75592386173892,10.18872104115185,0.0008164898857632919,37.94546139277654
0.0024512256128064033,67.56561857479565,0.0001470735367683842,9.804902451225614e-05,27.707888303090314,10.172577723230425,0.0008652250087024504,37.88133125132944
0.0025212606303151577,67.5703624947341,0.00015127563781890945,0.00010085042521260631,27.659887610032786,10.15644494021681,0.0009153727439007146,37.8172479229935
0.002591295647823912,67.57510708087992,0.0001554777388694347,0.00010365182591295649,27.611921798676853,10.140322697027264,0.0009669330913580852,37.753211428795474
0.0026613306653326665,67.57985233337347,0.00015967983991995997,0.00010645322661330666,27.563990885139834,10.12421099857977,0.0010199060510745618,37.68922178977068
